movie_title,similar_movie_title,similarity_score,rank
To Die For,Colombiana,0.5146305561065674,3
To Die For,Trust the Man,0.4952998757362366,4
To Die For,Sweet Charity,0.476869136095047,5
To Die For,Monsters vs Aliens,0.46513307094573975,6
To Die For,Mommie Dearest,0.46254420280456543,7
To Die For,Monster-in-Law,0.46250826120376587,8
To Die For,Crazy in Alabama,0.4511451721191406,9
To Die For,Let's Kill Ward's Wife,0.44750088453292847,10
Nerve,Truth or Dare,0.4950065314769745,1
Nerve,Ghost World,0.4872950315475464,2
Nerve,Stay Alive,0.4747454822063446,3
Nerve,Spy Kids 3-D: Game Over,0.45968711376190186,4
Nerve,The Blood of Heroes,0.4595867693424225,5
Nerve,Dead Like Me: Life After Death,0.44544458389282227,6
Nerve,Palo Alto,0.4419623613357544,7
Nerve,#Horror,0.44056272506713867,8
Nerve,Forget Me Not,0.4355345368385315,9
Nerve,Juliet and Alfa Romeo,0.4346511960029602,10
Appaloosa,This Is Martin Bonner,0.5115437507629395,1
Appaloosa,Silverado,0.5008443593978882,2
Appaloosa,Witless Protection,0.4993547797203064,3
Appaloosa,Young Guns,0.4893288016319275,4
Appaloosa,One for the Money,0.48806944489479065,5
Appaloosa,"Happy, Texas",0.4874289035797119,6
Appaloosa,House at the End of the Street,0.4742799401283264,7
Appaloosa,Things We Lost in the Fire,0.4729883074760437,8
Appaloosa,House of 1000 Corpses,0.4712185263633728,9
Appaloosa,Harry Brown,0.4640989899635315,10
Vampires,Priest,0.5247039198875427,1
Vampires,Blade: Trinity,0.5181745290756226,2
Vampires,The Twilight Saga: Breaking Dawn - Part 2,0.5143717527389526,3
Vampires,The Dead Undead,0.5126819014549255,4
Vampires,30 Days of Night,0.5077686309814453,5
Vampires,Blade II,0.48267149925231934,6
Vampires,Daybreakers,0.4694684147834778,7
Vampires,BloodRayne,0.46086686849594116,8
Vampires,Night Watch,0.456196129322052,9
Vampires,Hotel Transylvania 2,0.4559687376022339,10
Psycho,Lady in the Water,0.4591212272644043,1
Psycho,Come Early Morning,0.44609981775283813,2
Psycho,Mrs. Winterbourne,0.43063801527023315,3
Psycho,Drive Angry,0.4208388328552246,4
Psycho,Witless Protection,0.4143716096878052,5
Psycho,The Cat in the Hat,0.413812518119812,6
Psycho,Pokémon: Spell of the Unknown,0.4090844988822937,7
Psycho,Home Fries,0.40480226278305054,8
Psycho,Mama,0.40341290831565857,9
Psycho,Good Deeds,0.4033009707927704,10
My Best Friend's Girl,Little Black Book,0.4520519971847534,1
My Best Friend's Girl,Nick and Norah's Infinite Playlist,0.43914443254470825,2
My Best Friend's Girl,The Adventures of Rocky & Bullwinkle,0.43104809522628784,3
My Best Friend's Girl,Hitch,0.430454283952713,4
My Best Friend's Girl,The Other Woman,0.4293542504310608,5
My Best Friend's Girl,Flipped,0.4205816388130188,6
My Best Friend's Girl,The Bounty Hunter,0.41859740018844604,7
My Best Friend's Girl,Air Bud,0.4168490767478943,8
My Best Friend's Girl,She's Out of My League,0.4152075946331024,9
My Best Friend's Girl,40 Days and 40 Nights,0.4151962995529175,10
Endless Love,The Incredibly True Adventure of Two Girls In Love,0.590470552444458,1
Endless Love,Closer,0.589128851890564,2
Endless Love,Say It Isn't So,0.5692532062530518,3
Endless Love,Butterfly on a Wheel,0.5492124557495117,4
Endless Love,Love Letters,0.5280818343162537,5
Endless Love,Rushmore,0.5235226154327393,6
Endless Love,Fly Me to the Moon,0.5195974111557007,7
Endless Love,Pandora's Box,0.517778754234314,8
Endless Love,The Last Song,0.5146225094795227,9
Endless Love,Boyhood,0.512213408946991,10
Georgia Rule,Big Momma's House,0.5219014286994934,1
Georgia Rule,Eulogy,0.46746450662612915,2
Georgia Rule,Because I Said So,0.4585523307323456,3
Georgia Rule,Because of Winn-Dixie,0.4579431414604187,4
Georgia Rule,We Need to Talk About Kevin,0.45769351720809937,5
Georgia Rule,8 Days,0.4573935270309448,6
Georgia Rule,Pan's Labyrinth,0.4543834924697876,7
Georgia Rule,Guess Who,0.45415937900543213,8
Georgia Rule,Trust,0.45204561948776245,9
Georgia Rule,White Oleander,0.4493188261985779,10
Under the Rainbow,Death to Smoochy,0.42246168851852417,1
Under the Rainbow,Oz: The Great and Powerful,0.4189901649951935,2
Under the Rainbow,The Grand Budapest Hotel,0.40178292989730835,3
Under the Rainbow,National Lampoon's Vacation,0.3995981812477112,4
Under the Rainbow,The Visitors,0.3963576555252075,5
Under the Rainbow,The Brothers Bloom,0.3838866949081421,6
Under the Rainbow,The Oogieloves in the Big Balloon Adventure,0.379929780960083,7
Under the Rainbow,The Wizard of Oz,0.379846453666687,8
Under the Rainbow,The Importance of Being Earnest,0.36843597888946533,9
Under the Rainbow,Neal 'n' Nikki,0.3682957887649536,10
Ladyhawke,Red Riding Hood,0.46612071990966797,1
Ladyhawke,The Wolfman,0.42209720611572266,2
Ladyhawke,Underworld,0.4191599488258362,3
Ladyhawke,Warlock,0.4118415415287018,4
Ladyhawke,Quills,0.4116300344467163,5
Ladyhawke,Alatriste,0.40920862555503845,6
Ladyhawke,Priest,0.4068787693977356,7
Ladyhawke,Stranded,0.40294671058654785,8
Ladyhawke,The Legend of Zorro,0.3929576277732849,9
Ladyhawke,Lost Souls,0.3911324143409729,10
Simon Birch,Stolen Summer,0.4696033000946045,1
Simon Birch,Keeping the Faith,0.4637686014175415,2
Simon Birch,Elf,0.4626750946044922,3
Simon Birch,The Hangover,0.45296743512153625,4
Simon Birch,The Greatest,0.452902615070343,5
Simon Birch,This Is Martin Bonner,0.4519147574901581,6
Simon Birch,Animals,0.4492381513118744,7
Simon Birch,Samantha: An American Girl Holiday,0.4491608142852783,8
Simon Birch,Never Let Me Go,0.4491472840309143,9
Simon Birch,Love Actually,0.44871413707733154,10
Reign Over Me,Midnight Cowboy,0.5447137355804443,1
Reign Over Me,Keeping the Faith,0.5181617140769958,2
Reign Over Me,The Longest Ride,0.5130985379219055,3
Reign Over Me,The Funeral,0.5087122321128845,4
Reign Over Me,White Noise 2: The Light,0.505620002746582,5
Reign Over Me,Loser,0.5053008794784546,6
Reign Over Me,Dysfunctional Friends,0.4988217055797577,7
Reign Over Me,Without a Paddle,0.49828070402145386,8
Reign Over Me,Things We Lost in the Fire,0.4892042875289917,9
Reign Over Me,St. Vincent,0.48886674642562866,10
Into the Wild,Larry Crowne,0.5025450587272644,1
Into the Wild,Wrong Turn,0.43045473098754883,2
Into the Wild,Loser,0.4262745678424835,3
Into the Wild,Resurrecting the Champ,0.4252423644065857,4
Into the Wild,Adventureland,0.4206363558769226,5
Into the Wild,The Pursuit of Happyness,0.42017343640327454,6
Into the Wild,Lottery Ticket,0.41747480630874634,7
Into the Wild,Dysfunctional Friends,0.4154578447341919,8
Into the Wild,Take Me Home Tonight,0.408538281917572,9
Into the Wild,Cinderella Man,0.40514642000198364,10
School for Scoundrels,Election,0.5465191602706909,1
School for Scoundrels,The Hunt,0.5277438163757324,2
School for Scoundrels,Rushmore,0.5150092840194702,3
School for Scoundrels,The Spectacular Now,0.508105993270874,4
School for Scoundrels,Runner Runner,0.4998118281364441,5
School for Scoundrels,How to Fall in Love,0.4861730933189392,6
School for Scoundrels,Trippin',0.4849647879600525,7
School for Scoundrels,Napoleon Dynamite,0.4708116054534912,8
School for Scoundrels,Housefull,0.46733975410461426,9
School for Scoundrels,Loser,0.46552205085754395,10
Silent Hill: Revelation 3D,The Haunting of Molly Hartley,0.6117616891860962,1
Silent Hill: Revelation 3D,Pan's Labyrinth,0.5840910077095032,2
Silent Hill: Revelation 3D,Case 39,0.5732243657112122,3
Silent Hill: Revelation 3D,Insidious: Chapter 3,0.5395521521568298,4
Silent Hill: Revelation 3D,8 Days,0.5369556546211243,5
Silent Hill: Revelation 3D,Ink,0.5338906645774841,6
Silent Hill: Revelation 3D,Martha Marcy May Marlene,0.5244922637939453,7
Silent Hill: Revelation 3D,Pokémon: Spell of the Unknown,0.5218857526779175,8
Silent Hill: Revelation 3D,Home Fries,0.515796959400177,9
Silent Hill: Revelation 3D,My Girl,0.5152405500411987,10
From Dusk Till Dawn,The Timber,0.5082532167434692,1
From Dusk Till Dawn,"Happy, Texas",0.4956248998641968,2
From Dusk Till Dawn,Beverly Hills Cop III,0.4928776025772095,3
From Dusk Till Dawn,Takers,0.4839087426662445,4
From Dusk Till Dawn,"Jeff, Who Lives at Home",0.4696442782878876,5
From Dusk Till Dawn,Skin Trade,0.46129560470581055,6
From Dusk Till Dawn,The Legend of Hell's Gate: An American Conspiracy,0.4542384743690491,7
From Dusk Till Dawn,White Chicks,0.4539971351623535,8
From Dusk Till Dawn,Casa De Mi Padre,0.45371341705322266,9
From Dusk Till Dawn,Tangled,0.4509497284889221,10
Pooh's Heffalump Movie,Winnie the Pooh,0.5201437473297119,1
Pooh's Heffalump Movie,The Tigger Movie,0.48698168992996216,2
Pooh's Heffalump Movie,Fantastic Mr. Fox,0.3917207717895508,3
Pooh's Heffalump Movie,Legend of a Rabbit,0.37585610151290894,4
Pooh's Heffalump Movie,Cop Land,0.37489837408065796,5
Pooh's Heffalump Movie,The Jungle Book,0.36795711517333984,6
Pooh's Heffalump Movie,Donnie Darko,0.36409103870391846,7
Pooh's Heffalump Movie,How the Grinch Stole Christmas,0.3582491874694824,8
Pooh's Heffalump Movie,Paddington,0.3562062382698059,9
Pooh's Heffalump Movie,102 Dalmatians,0.3541623651981354,10
Home for the Holidays,Go for It!,0.5243675708770752,1
Home for the Holidays,It's Complicated,0.5094792246818542,2
Home for the Holidays,Walking and Talking,0.5069196820259094,3
Home for the Holidays,The Amazing Catfish,0.4887840151786804,4
Home for the Holidays,Running Forever,0.48249971866607666,5
Home for the Holidays,Friends with Money,0.48050034046173096,6
Home for the Holidays,Stepmom,0.471902072429657,7
Home for the Holidays,Being Julia,0.4716297686100006,8
Home for the Holidays,The Perfect Man,0.47144919633865356,9
Home for the Holidays,New York Minute,0.46976643800735474,10
Kung Fu Hustle,Bulletproof Monk,0.5557060837745667,1
Kung Fu Hustle,The Forbidden Kingdom,0.531429648399353,2
Kung Fu Hustle,Kung Pow: Enter the Fist,0.5289536714553833,3
Kung Fu Hustle,"The Good, The Bad, The Weird",0.5098034143447876,4
Kung Fu Hustle,Kung Fu Panda,0.48550695180892944,5
Kung Fu Hustle,Kung Fu Panda 2,0.47435462474823,6
Kung Fu Hustle,The Last Dragon,0.454039603471756,7
Kung Fu Hustle,Cadillac Records,0.4526454508304596,8
Kung Fu Hustle,House of Flying Daggers,0.44927293062210083,9
Kung Fu Hustle,Pootie Tang,0.4487714469432831,10
The Country Bears,Into the Grizzly Maze,0.46005386114120483,1
The Country Bears,Paddington,0.45788687467575073,2
The Country Bears,Ted,0.44864049553871155,3
The Country Bears,Open Season,0.4426630735397339,4
The Country Bears,Bill & Ted's Excellent Adventure,0.4106188416481018,5
The Country Bears,Chuck & Buck,0.4079684615135193,6
The Country Bears,Tusk,0.40764087438583374,7
The Country Bears,Strange Wilderness,0.39888936281204224,8
The Country Bears,Old Joy,0.39172545075416565,9
The Country Bears,Love's Abiding Joy,0.3867259621620178,10
The Kite Runner,In the Valley of Elah,0.4526441693305969,1
The Kite Runner,Rendition,0.447894811630249,2
The Kite Runner,Max,0.4445272386074066,3
The Kite Runner,House of Sand and Fog,0.4406059682369232,4
The Kite Runner,Ajami,0.4380470812320709,5
The Kite Runner,Walking Tall,0.43598926067352295,6
The Kite Runner,An Unfinished Life,0.42742109298706055,7
The Kite Runner,Brothers,0.426107257604599,8
The Kite Runner,The Manchurian Candidate,0.4179770350456238,9
The Kite Runner,RED,0.4159528613090515,10
21 Grams,Higher Ground,0.5426099896430969,1
21 Grams,Angel Eyes,0.5373244881629944,2
21 Grams,Heavenly Creatures,0.5082223415374756,3
21 Grams,My Sister's Keeper,0.4984667897224426,4
21 Grams,Cyrus,0.48987895250320435,5
21 Grams,The Fountain,0.48853084444999695,6
21 Grams,The Woman in Black,0.4878236651420593,7
21 Grams,The Brothers,0.4839513301849365,8
21 Grams,Aloft,0.4801243841648102,9
21 Grams,Love Actually,0.4797630310058594,10
Paparazzi,Dirty Work,0.4798133075237274,1
Paparazzi,Perrier’s Bounty,0.46800854802131653,2
Paparazzi,Let's Go to Prison,0.462811142206192,3
Paparazzi,Kiss Kiss Bang Bang,0.4589470624923706,4
Paparazzi,A History of Violence,0.4534575343132019,5
Paparazzi,Micmacs,0.43839597702026367,6
Paparazzi,America's Sweethearts,0.43525657057762146,7
Paparazzi,Ed Wood,0.43377411365509033,8
Paparazzi,Cecil B. Demented,0.4266054332256317,9
Paparazzi,The Godfather,0.42205166816711426,10
A Guy Thing,I Hope They Serve Beer in Hell,0.49113667011260986,1
A Guy Thing,The Cable Guy,0.4670458436012268,2
A Guy Thing,The Ugly Truth,0.4582005739212036,3
A Guy Thing,40 Days and 40 Nights,0.4480467140674591,4
A Guy Thing,The Cooler,0.4458963871002197,5
A Guy Thing,Beloved,0.44204771518707275,6
A Guy Thing,Buried,0.4384644031524658,7
A Guy Thing,Dirty Grandpa,0.43481290340423584,8
A Guy Thing,Cop Out,0.43160122632980347,9
A Guy Thing,She's Out of My League,0.43110519647598267,10
Loser,The Rules of Attraction,0.6163620948791504,1
Loser,Fifty Shades of Black,0.5918115377426147,2
Loser,Spring Breakers,0.5456573963165283,3
Loser,Notes on a Scandal,0.5373790860176086,4
Loser,Trippin',0.5205994844436646,5
Loser,Runner Runner,0.520336389541626,6
Loser,Hachi: A Dog's Tale,0.515393853187561,7
Loser,The Spectacular Now,0.510269045829773,8
Loser,Reign Over Me,0.5053008794784546,9
Loser,You Kill Me,0.4957146644592285,10
Capitalism: A Love Story,Fahrenheit 9/11,0.6491730213165283,1
Capitalism: A Love Story,Inside Job,0.5212744474411011,2
Capitalism: A Love Story,Sicko,0.47728902101516724,3
Capitalism: A Love Story,Roger & Me,0.47323495149612427,4
Capitalism: A Love Story,The Pursuit of Happyness,0.4679957926273346,5
Capitalism: A Love Story,2016: Obama's America,0.46442312002182007,6
Capitalism: A Love Story,American Psycho,0.463593065738678,7
Capitalism: A Love Story,Rise of the Entrepreneur: The Search for a Better Way,0.45967695116996765,8
Capitalism: A Love Story,Solitary Man,0.45502200722694397,9
Capitalism: A Love Story,The Big Short,0.426845520734787,10
The Greatest Story Ever Told,Risen,0.5294513702392578,1
The Greatest Story Ever Told,Son of God,0.5168758034706116,2
The Greatest Story Ever Told,The Young Messiah,0.47421103715896606,3
The Greatest Story Ever Told,The Last Temptation of Christ,0.4735161066055298,4
The Greatest Story Ever Told,Legion,0.46091794967651367,5
The Greatest Story Ever Told,The Empire Strikes Back,0.4524702727794647,6
The Greatest Story Ever Told,The Visual Bible: The Gospel of John,0.4289699196815491,7
The Greatest Story Ever Told,The Omega Code,0.4275088906288147,8
The Greatest Story Ever Told,Heaven is for Real,0.4273548126220703,9
The Greatest Story Ever Told,The Passion of the Christ,0.4223340153694153,10
Secret in Their Eyes,Max Payne,0.5201715230941772,1
Secret in Their Eyes,The Last House on the Left,0.5032281875610352,2
Secret in Their Eyes,"Big Mommas: Like Father, Like Son",0.49643009901046753,3
Secret in Their Eyes,Suspect Zero,0.49579545855522156,4
Secret in Their Eyes,Fled,0.47982174158096313,5
Secret in Their Eyes,Insomnia,0.4769841730594635,6
Secret in Their Eyes,A Nightmare on Elm Street,0.47342464327812195,7
Secret in Their Eyes,House at the End of the Street,0.46656501293182373,8
Secret in Their Eyes,White Chicks,0.46573540568351746,9
Secret in Their Eyes,Murder by Numbers,0.4640860855579376,10
Disaster Movie,Meet the Spartans,0.5692857503890991,1
Disaster Movie,The Hotel New Hampshire,0.5504043102264404,2
Disaster Movie,Urban Legends: Final Cut,0.5338681936264038,3
Disaster Movie,My Big Fat Independent Movie,0.49509769678115845,4
Disaster Movie,The Act of Killing,0.4943830370903015,5
Disaster Movie,Aliens vs Predator: Requiem,0.4660488963127136,6
Disaster Movie,Bleeding Hearts,0.45552414655685425,7
Disaster Movie,Scary Movie 2,0.45131778717041016,8
Disaster Movie,Inside Job,0.4455098509788513,9
Disaster Movie,Speed 2: Cruise Control,0.4404189884662628,10
Armored,Triple 9,0.5361363887786865,1
Armored,In Too Deep,0.531354546546936,2
Armored,Parker,0.5108873248100281,3
Armored,Closer to the Moon,0.5098925232887268,4
Armored,Firestorm,0.47669386863708496,5
Armored,The Taking of Pelham 1 2 3,0.45378434658050537,6
Armored,Takers,0.45279109477996826,7
Armored,Turbulence,0.44133514165878296,8
Armored,Echo Dr.,0.43990641832351685,9
Armored,Face/Off,0.4372372627258301,10
The Man Who Knew Too Little,Scoop,0.478549063205719,1
The Man Who Knew Too Little,Our Kind of Traitor,0.4728683531284332,2
The Man Who Knew Too Little,London,0.4685564935207367,3
The Man Who Knew Too Little,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0.4524076581001282,4
The Man Who Knew Too Little,Shooter,0.44406038522720337,5
The Man Who Knew Too Little,The Party's Over,0.4277656674385071,6
The Man Who Knew Too Little,Identity Thief,0.42581307888031006,7
The Man Who Knew Too Little,RockNRolla,0.4179561734199524,8
The Man Who Knew Too Little,Tomorrow Never Dies,0.4133759140968323,9
The Man Who Knew Too Little,Walter,0.407852441072464,10
What's Your Number?,Leap Year,0.5075130462646484,1
What's Your Number?,She's Gotta Have It,0.48386043310165405,2
What's Your Number?,Enough Said,0.47667378187179565,3
What's Your Number?,Kissing Jessica Stein,0.4723845422267914,4
What's Your Number?,Blue Valentine,0.47202959656715393,5
What's Your Number?,Imagine Me & You,0.4712214469909668,6
What's Your Number?,Friends with Money,0.4682356119155884,7
What's Your Number?,Sex With Strangers,0.4657309055328369,8
What's Your Number?,Being Julia,0.462135374546051,9
What's Your Number?,20 Dates,0.4611489176750183,10
Lockout,Chasing Liberty,0.525844931602478,1
Lockout,Olympus Has Fallen,0.5199130773544312,2
Lockout,The Sentinel,0.49998587369918823,3
Lockout,Fortress,0.47481971979141235,4
Lockout,Rendition,0.47311684489250183,5
Lockout,The Boss,0.465114951133728,6
Lockout,White House Down,0.4574158191680908,7
Lockout,Act of Valor,0.4482179880142212,8
Lockout,Capricorn One,0.44790902733802795,9
Lockout,Don't Say a Word,0.4413841962814331,10
Envy,Housefull,0.5039811730384827,1
Envy,This Is Martin Bonner,0.4851840138435364,2
Envy,The Cry of the Owl,0.46491581201553345,3
Envy,Employee of the Month,0.4562431275844574,4
Envy,The Gift,0.44937455654144287,5
Envy,School for Scoundrels,0.4389932155609131,6
Envy,How to Fall in Love,0.43848463892936707,7
Envy,Miss March,0.43110227584838867,8
Envy,Runner Runner,0.4255155324935913,9
Envy,Fifty Shades of Black,0.42196962237358093,10
Crank: High Voltage,Crank,0.5572251081466675,1
Crank: High Voltage,Chill Factor,0.42691051959991455,2
Crank: High Voltage,A Tale of Three Cities,0.4014078974723816,3
Crank: High Voltage,"A Woman, a Gun and a Noodle Shop",0.39769217371940613,4
Crank: High Voltage,Memoirs of an Invisible Man,0.3952476382255554,5
Crank: High Voltage,Mission: Impossible II,0.38418513536453247,6
Crank: High Voltage,The Replacement Killers,0.3815767168998718,7
Crank: High Voltage,Die Another Day,0.37615787982940674,8
Crank: High Voltage,Duplicity,0.3743218779563904,9
Crank: High Voltage,The Italian Job,0.37113499641418457,10
Bullets Over Broadway,Lisa Picard Is Famous,0.5026386976242065,1
Bullets Over Broadway,An American in Hollywood,0.46462491154670715,2
Bullets Over Broadway,Amélie,0.4610385596752167,3
Bullets Over Broadway,Kids,0.45576566457748413,4
Bullets Over Broadway,"Synecdoche, New York",0.4556627571582794,5
Bullets Over Broadway,Nancy Drew,0.452795147895813,6
Bullets Over Broadway,Tadpole,0.4470544457435608,7
Bullets Over Broadway,Dreaming of Joseph Lees,0.44598644971847534,8
Bullets Over Broadway,Swimming Pool,0.4433407485485077,9
Bullets Over Broadway,My Week with Marilyn,0.4429606795310974,10
One Night with the King,Solomon and Sheba,0.46257343888282776,1
One Night with the King,Conan the Destroyer,0.4513930082321167,2
One Night with the King,Agora,0.41915515065193176,3
One Night with the King,The Prince of Egypt,0.3980262875556946,4
One Night with the King,Pocahontas,0.3928565979003906,5
One Night with the King,300: Rise of an Empire,0.3857474625110626,6
One Night with the King,Water,0.38492268323898315,7
One Night with the King,Orphan,0.3789968490600586,8
One Night with the King,American Desi,0.37470507621765137,9
One Night with the King,Driving Miss Daisy,0.3718518614768982,10
The Quiet American,Blood Done Sign My Name,0.5860567092895508,1
The Quiet American,Gone with the Wind,0.565633237361908,2
The Quiet American,The Lovers,0.5604748725891113,3
The Quiet American,Trade Of Innocents,0.5295798778533936,4
The Quiet American,Closer,0.5282649993896484,5
The Quiet American,Traffic,0.5168576836585999,6
The Quiet American,The Lucky Ones,0.5072086453437805,7
The Quiet American,The Notebook,0.5054280161857605,8
The Quiet American,Love Letters,0.49631842970848083,9
The Quiet American,The Painted Veil,0.49366849660873413,10
The Weather Man,Blood and Wine,0.44844764471054077,1
The Weather Man,The Four Seasons,0.4355581998825073,2
The Weather Man,Failure to Launch,0.4287554621696472,3
The Weather Man,The Game Plan,0.4106490910053253,4
The Weather Man,Take Shelter,0.4029523432254791,5
The Weather Man,Hope Springs,0.40055906772613525,6
The Weather Man,Igby Goes Down,0.3867669105529785,7
The Weather Man,How to Fall in Love,0.3842962086200714,8
The Weather Man,Revolutionary Road,0.38039249181747437,9
The Weather Man,Flying By,0.37967848777770996,10
Undisputed,DOA: Dead or Alive,0.3932686746120453,1
Undisputed,Fight to the Finish,0.3922528624534607,2
Undisputed,DodgeBall: A True Underdog Story,0.3740428686141968,3
Undisputed,Penitentiary,0.36719709634780884,4
Undisputed,Rocky,0.36126708984375,5
Undisputed,Hudson Hawk,0.36070960760116577,6
Undisputed,Heaven's Gate,0.3544016480445862,7
Undisputed,Rocky Balboa,0.35391220450401306,8
Undisputed,Escape Plan,0.35387495160102844,9
Undisputed,Blue Streak,0.3527641296386719,10
Ghost Town,White Noise 2: The Light,0.43497979640960693,1
Ghost Town,The Sixth Sense,0.42373812198638916,2
Ghost Town,Seventh Son,0.4223180413246155,3
Ghost Town,Darkness Falls,0.3997546434402466,4
Ghost Town,Demonic,0.39779233932495117,5
Ghost Town,What Lies Beneath,0.39681679010391235,6
Ghost Town,90 Minutes in Heaven,0.3951130211353302,7
Ghost Town,Halloween III: Season of the Witch,0.3926383852958679,8
Ghost Town,Red Lights,0.3910200893878937,9
Ghost Town,Return of the Living Dead 3,0.38712552189826965,10
12 Rounds,Ocean's Eleven,0.5829755067825317,1
12 Rounds,Ocean's Thirteen,0.5499589443206787,2
12 Rounds,Unleashed,0.5443955659866333,3
12 Rounds,Last Action Hero,0.5289909839630127,4
12 Rounds,Adulterers,0.5268521308898926,5
12 Rounds,National Lampoon's Loaded Weapon 1,0.5207610130310059,6
12 Rounds,The Negotiator,0.5197616815567017,7
12 Rounds,Suspect Zero,0.5185350179672241,8
12 Rounds,Kiss Kiss Bang Bang,0.5111957788467407,9
12 Rounds,Small Apartments,0.5083011388778687,10
Let Me In,Fright Night,0.5467342138290405,1
Let Me In,Hotel Transylvania,0.5182691812515259,2
Let Me In,Vamps,0.51285320520401,3
Let Me In,Interview with the Vampire,0.507264256477356,4
Let Me In,Twilight,0.5050987005233765,5
Let Me In,Blood and Chocolate,0.49227067828178406,6
Let Me In,The Lost Boys,0.4883308410644531,7
Let Me In,Kids,0.48827987909317017,8
Let Me In,Vampires Suck,0.48121166229248047,9
Let Me In,Boyhood,0.4780312776565552,10
3 Ninjas Kick Back,The Blade of Don Juan,0.5429156422615051,1
3 Ninjas Kick Back,Warrior,0.47132548689842224,2
3 Ninjas Kick Back,Zathura: A Space Adventure,0.4598987102508545,3
3 Ninjas Kick Back,Black Rain,0.4521859586238861,4
3 Ninjas Kick Back,Letters from Iwo Jima,0.4488315284252167,5
3 Ninjas Kick Back,From Here to Eternity,0.43827277421951294,6
3 Ninjas Kick Back,Falcon Rising,0.42734527587890625,7
3 Ninjas Kick Back,Seven Samurai,0.4219619035720825,8
3 Ninjas Kick Back,Shaolin Soccer,0.4208676218986511,9
3 Ninjas Kick Back,Never Back Down 2: The Beatdown,0.41811060905456543,10
Be Kind Rewind,The Longest Ride,0.46821123361587524,1
Be Kind Rewind,Micmacs,0.4570973813533783,2
Be Kind Rewind,Mad City,0.4447287917137146,3
Be Kind Rewind,Dark City,0.4432675540447235,4
Be Kind Rewind,Tim and Eric's Billion Dollar Movie,0.4402519166469574,5
Be Kind Rewind,Amnesiac,0.43538254499435425,6
Be Kind Rewind,Robot & Frank,0.42839959263801575,7
Be Kind Rewind,White Noise 2: The Light,0.4207584857940674,8
Be Kind Rewind,The I Inside,0.41986316442489624,9
Be Kind Rewind,Jack Brooks: Monster Slayer,0.41859185695648193,10
Mrs Henderson Presents,An Education,0.4948301315307617,1
Mrs Henderson Presents,Moulin Rouge!,0.448613703250885,2
Mrs Henderson Presents,Dreaming of Joseph Lees,0.44611555337905884,3
Mrs Henderson Presents,My Week with Marilyn,0.42849570512771606,4
Mrs Henderson Presents,"Synecdoche, New York",0.4214245676994324,5
Mrs Henderson Presents,The Brave Little Toaster,0.4174165725708008,6
Mrs Henderson Presents,Somewhere in Time,0.40434032678604126,7
Mrs Henderson Presents,The Outrageous Sophie Tucker,0.40347179770469666,8
Mrs Henderson Presents,Autumn in New York,0.40328094363212585,9
Mrs Henderson Presents,The Married Woman,0.40148741006851196,10
Triple 9,Closer to the Moon,0.592797040939331,1
Triple 9,Armored,0.5361363887786865,2
Triple 9,I Am Wrath,0.5269227623939514,3
Triple 9,Cop Land,0.526242733001709,4
Triple 9,Man on a Ledge,0.525665283203125,5
Triple 9,Cradle 2 the Grave,0.5149309635162354,6
Triple 9,Pineapple Express,0.5132202506065369,7
Triple 9,This Thing of Ours,0.499295711517334,8
Triple 9,Mad Max,0.4907502233982086,9
Triple 9,Firestorm,0.4831910729408264,10
Deconstructing Harry,Ed Wood,0.4840465784072876,1
Deconstructing Harry,"Synecdoche, New York",0.4608253836631775,2
Deconstructing Harry,Nothing,0.45664510130882263,3
Deconstructing Harry,The Life Aquatic with Steve Zissou,0.44665783643722534,4
Deconstructing Harry,Man on the Moon,0.43494856357574463,5
Deconstructing Harry,Baghead,0.42363572120666504,6
Deconstructing Harry,Kung Pow: Enter the Fist,0.4113386869430542,7
Deconstructing Harry,New York Stories,0.40050503611564636,8
Deconstructing Harry,Movie 43,0.400116503238678,9
Deconstructing Harry,Dave Chappelle's Block Party,0.3966625928878784,10
Three to Tango,Tadpole,0.48573505878448486,1
Three to Tango,Deuce Bigalow: European Gigolo,0.3977188467979431,2
Three to Tango,"I Love You, Man",0.39612430334091187,3
Three to Tango,The Cooler,0.3958357572555542,4
Three to Tango,Sweet Charity,0.387206107378006,5
Three to Tango,Down to You,0.3858008086681366,6
Three to Tango,Hook,0.3849971890449524,7
Three to Tango,The Broken Hearts Club: A Romantic Comedy,0.3848258852958679,8
Three to Tango,Eyes Wide Shut,0.38353872299194336,9
Three to Tango,Spider-Man 2,0.3833329677581787,10
Burnt,Blast from the Past,0.4443390965461731,1
Burnt,Dinner Rush,0.4351385831832886,2
Burnt,Cavite,0.4215688109397888,3
Burnt,Spun,0.40603747963905334,4
Burnt,No Reservations,0.3910236358642578,5
Burnt,In Good Company,0.390864759683609,6
Burnt,Ratatouille,0.3796429932117462,7
Burnt,Boogie Nights,0.3735411763191223,8
Burnt,Get Shorty,0.37289461493492126,9
Burnt,Road Hard,0.3639043867588043,10
We're No Angels,Mercy Streets,0.4131581485271454,1
We're No Angels,"Happy, Texas",0.4046710729598999,2
We're No Angels,The Boondock Saints II: All Saints Day,0.3678821921348572,3
We're No Angels,Escape from Alcatraz,0.35840699076652527,4
We're No Angels,Deliver Us from Evil,0.35349202156066895,5
We're No Angels,Crazy Stone,0.34597188234329224,6
